MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7687,57007,810,0.1975107491016388
7687,57007,842,0.20072641968727112
7634,56935,900,0.27247482538223267
5108,55888,477,0.2838040888309479
5116,55857,975,0.2703196406364441
5108,55888,436,0.28145888447761536
7637,56933,201,0.16377697885036469
7632,56987,553,0.1598307192325592
7637,56933,202,0.16497647762298584
7632,56987,585,0.16479817032814026
7637,56933,167,0.1612706482410431
7632,56987,591,0.1656094342470169
5117,55925,594,0.22770380973815918
7633,56931,422,0.22665198147296906
5117,55925,590,0.22800473868846893
7633,56931,434,0.2260570377111435
8198,57374,361,0.17513954639434814
8198,57374,332,0.175542414188385
484,51907,110,0.17066755890846252
8198,57374,324,0.17803676426410675
8198,57374,326,0.17380857467651367
8198,57374,366,0.17404861748218536
5110,55913,276,0.2580505609512329
7632,56987,255,0.2585383355617523
11084,58427,526,0.16232071816921234
11084,58427,527,0.16050785779953003
11086,58401,288,0.1634441763162613
11084,58427,510,0.1587935835123062
11086,58401,281,0.16663503646850586
11086,58401,324,0.16204944252967834
11084,58427,558,0.15858116745948792
11084,58427,528,0.1612309217453003
11084,58427,530,0.16025009751319885
11084,58427,522,0.15737080574035645
11086,58401,334,0.16462287306785583
11084,58427,504,0.1610369235277176
11084,58427,512,0.16217830777168274
11086,58401,366,0.1632111519575119
11113,58425,483,0.25170955061912537
11103,58488,990,0.2492140531539917
11113,58425,484,0.24650105834007263
8198,57374,248,0.193413645029068
8196,57346,663,0.19515451788902283
8198,57374,316,0.19343073666095734
8196,57346,622,0.19753168523311615
8196,57346,623,0.192799374461174
8198,57374,253,0.19279302656650543
8198,57374,254,0.19718152284622192
8196,57346,666,0.19709712266921997
8196,57346,621,0.19339461624622345
8198,57374,233,0.19584815204143524
451,51908,368,0.19561566412448883
927,52577,184,0.24221667647361755
11103,58488,458,0.24195757508277893
11103,58488,580,0.240913525223732
11103,58488,38,0.19342344999313354
11103,58488,15,0.1978430598974228
1203,52669,603,0.19515036046504974
11103,58488,32,0.1952960342168808
11103,58488,36,0.19658587872982025
11103,58488,39,0.19484198093414307
11103,58488,251,0.2634570002555847
11103,58488,249,0.26908838748931885
11085,58462,91,0.1879517287015915
11085,58462,96,0.19151906669139862
11082,58508,523,0.19187267124652863
11082,58508,522,0.19223466515541077
