MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
8205,58143,986,0.13568846881389618
1321,52764,162,0.13632901012897491
7842,56899,631,0.07876363396644592
7833,57286,868,0.14510035514831543
4258,55481,844,0.14178253710269928
8729,57399,645,0.1392744481563568
8729,57399,647,0.14017051458358765
8729,57399,646,0.14157912135124207
790,52441,421,0.1373758167028427
789,52342,2,0.13724474608898163
6803,56402,150,0.10609254986047745
1160,52674,554,0.10620052367448807
1161,52703,379,0.10800749063491821
8398,57870,618,0.10597659647464752
1160,52674,551,0.10595540702342987
8398,57870,286,0.13981208205223083
1162,52668,347,0.13937394320964813
8398,57870,288,0.13943228125572205
1162,52668,164,0.13928410410881042
1162,52668,166,0.1398521363735199
6710,56416,934,0.1407591998577118
1162,52668,169,0.1380215585231781
8399,57843,606,0.13890822231769562
1163,52669,331,0.10586968809366226
8399,57843,887,0.10548935830593109
1162,52668,181,0.13901104032993317
1161,52703,9,0.14129872620105743
11321,58425,640,0.08435093611478806
4083,55441,542,0.08282045274972916
11318,58419,894,0.08862166106700897
11318,58419,892,0.0886523649096489
11318,58419,896,0.08893875032663345
11318,58419,27,0.08910367637872696
4080,55471,142,0.0877455547451973
11318,58419,73,0.08850036561489105
11318,58419,29,0.08823173493146896
11318,58419,80,0.0894983634352684
11321,58425,491,0.09011927992105484
11329,58426,878,0.10420946031808853
11329,58426,880,0.10421383380889893
11329,58426,882,0.10443234443664551
11304,58448,78,0.14723347127437592
11304,58448,115,0.14951542019844055
8416,57894,778,0.14731411635875702
612,52079,315,0.14809563755989075
11306,58450,906,0.04200268164277077
11306,58450,908,0.04023563489317894
11306,58450,910,0.03933527320623398
6167,56189,336,0.04024678096175194
4413,55894,870,0.04116589203476906
4289,55856,456,0.06606978178024292
11303,58428,731,0.06519300490617752
4408,55888,626,0.12331818789243698
11294,58451,325,0.12086216360330582
11294,58451,322,0.12026232481002808
11294,58451,294,0.12017516791820526
7852,56987,817,0.09654419124126434
7852,56987,857,0.09394565969705582
7852,56987,200,0.09538094699382782
688,52203,140,0.10593146085739136
390,51900,89,0.10587430745363235
7867,57003,73,0.055643536150455475
7902,57362,639,0.06752446293830872
7859,57282,654,0.043354444205760956
4315,55503,495,0.04366322234272957
7859,57282,692,0.04483325406908989
7859,57282,656,0.04330049082636833
7859,57282,696,0.043057676404714584
7858,57281,86,0.1444094479084015
4225,55455,834,0.14247241616249084
396,51816,327,0.14395056664943695
7858,57281,82,0.1424466222524643
7870,57016,779,0.11533685773611069
7870,57016,780,0.11374694854021072
693,52254,269,0.04383900389075279
7870,57016,284,0.10863527655601501
691,52199,125,0.10994600504636765
1085,52531,60,0.11039578914642334
