MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
6281,56295,873,0.49856647849082947
6261,56219,426,0.5159330368041992
5695,56191,609,0.48415058851242065
6499,56571,357,0.48943856358528137
7595,56957,323,0.5331507921218872
6110,56279,167,0.5336465239524841
6110,56279,171,0.5339137315750122
6110,56279,170,0.5274698138237
7596,56945,785,0.5288726091384888
6170,56240,525,0.5313501954078674
8416,57894,827,0.5375533103942871
8415,57893,784,0.4998716711997986
8419,58249,252,0.5381460189819336
8419,58249,208,0.5365514755249023
6703,56636,441,0.46599239110946655
6695,56628,45,0.4601336717605591
6695,56628,49,0.4657624661922455
6703,56636,443,0.4687211811542511
8167,57071,807,0.4718666672706604
6638,56370,674,0.5006784796714783
8372,57787,670,0.5012713074684143
6734,56386,771,0.4910326302051544
8514,58174,627,0.49435004591941833
8514,58174,634,0.4923703372478485
8431,57482,166,0.4876461923122406
8514,58174,638,0.4907534122467041
8869,57481,898,0.5348566770553589
8869,57481,883,0.5266979336738586
3975,55321,277,0.5260401964187622
8869,57481,849,0.516441822052002
8869,57481,851,0.5261155962944031
3975,55321,233,0.534919023513794
3975,55321,739,0.526456356048584
8505,57834,141,0.5659924149513245
7748,58396,85,0.470541775226593
7127,56566,809,0.47501933574676514
11124,58430,457,0.4539850354194641
10661,58171,128,0.48390868306159973
10661,58171,127,0.4927811920642853
5780,56274,831,0.4946264922618866
10661,58171,170,0.4881960451602936
